match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2019-08-25,Mallorca,Sociedad,0,1,A,0.0,0.0,D,,12.0,12.0,4.0,4.0,16.0,12.0,5.0,5.0,1.0,2.0,0.0,0.0,la-liga,1920,-1,1,0,0,1,2019,8
2019-08-30,Ath Bilbao,Sociedad,2,0,H,2.0,0.0,H,,15.0,2.0,5.0,2.0,17.0,17.0,3.0,0.0,2.0,3.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,8
2019-08-30,Sevilla,Celta,1,1,D,0.0,0.0,D,,19.0,2.0,5.0,1.0,16.0,9.0,9.0,1.0,4.0,2.0,0.0,0.0,la-liga,1920,0,2,0,1,0,2019,8
2019-08-31,Betis,Leganes,2,1,H,0.0,0.0,D,,17.0,19.0,5.0,7.0,14.0,15.0,11.0,8.0,4.0,2.0,0.0,0.0,la-liga,1920,1,3,1,0,0,2019,8
2019-08-31,Getafe,Alaves,1,1,D,1.0,1.0,D,,15.0,5.0,1.0,1.0,11.0,17.0,4.0,2.0,3.0,1.0,0.0,0.0,la-liga,1920,0,2,0,1,0,2019,8
2019-08-31,Levante,Valladolid,2,0,H,0.0,0.0,D,,16.0,15.0,3.0,4.0,9.0,10.0,6.0,6.0,2.0,2.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,8
2019-08-31,Osasuna,Barcelona,2,2,D,1.0,0.0,H,,15.0,8.0,5.0,4.0,16.0,9.0,3.0,2.0,3.0,4.0,0.0,0.0,la-liga,1920,0,4,0,1,0,2019,8
2019-09-01,Ath Madrid,Eibar,3,2,H,1.0,2.0,A,,7.0,6.0,3.0,2.0,9.0,15.0,1.0,1.0,0.0,3.0,0.0,0.0,la-liga,1920,1,5,1,0,0,2019,9
2019-09-01,Espanol,Granada,0,3,A,0.0,1.0,A,,15.0,14.0,3.0,6.0,6.0,13.0,8.0,6.0,2.0,3.0,0.0,0.0,la-liga,1920,-3,3,0,0,1,2019,9
2019-09-01,Valencia,Mallorca,2,0,H,1.0,0.0,H,,9.0,12.0,4.0,1.0,6.0,19.0,7.0,4.0,0.0,1.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,9
2019-09-01,Villarreal,Real Madrid,2,2,D,1.0,1.0,D,,10.0,17.0,5.0,5.0,8.0,14.0,1.0,8.0,1.0,4.0,0.0,1.0,la-liga,1920,0,4,0,1,0,2019,9
2019-09-13,Mallorca,Ath Bilbao,0,0,D,0.0,0.0,D,,10.0,11.0,1.0,5.0,15.0,18.0,4.0,6.0,4.0,3.0,0.0,0.0,la-liga,1920,0,0,0,1,0,2019,9
2019-09-14,Barcelona,Valencia,5,2,H,2.0,1.0,H,,17.0,9.0,10.0,3.0,11.0,11.0,2.0,5.0,1.0,4.0,0.0,0.0,la-liga,1920,3,7,1,0,0,2019,9
2019-09-14,Leganes,Villarreal,0,3,A,0.0,2.0,A,,10.0,8.0,4.0,4.0,14.0,11.0,8.0,6.0,2.0,0.0,0.0,0.0,la-liga,1920,-3,3,0,0,1,2019,9
2019-09-14,Real Madrid,Levante,3,2,H,3.0,0.0,H,,25.0,8.0,11.0,3.0,13.0,10.0,9.0,6.0,2.0,2.0,0.0,0.0,la-liga,1920,1,5,1,0,0,2019,9
2019-09-14,Sociedad,Ath Madrid,2,0,H,0.0,0.0,D,,14.0,12.0,5.0,2.0,13.0,10.0,5.0,5.0,1.0,3.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,9
2019-09-15,Alaves,Sevilla,0,1,A,0.0,1.0,A,,7.0,19.0,0.0,7.0,13.0,7.0,2.0,6.0,5.0,5.0,0.0,0.0,la-liga,1920,-1,1,0,0,1,2019,9
2019-09-15,Betis,Getafe,1,1,D,0.0,1.0,A,,7.0,12.0,2.0,4.0,11.0,28.0,5.0,6.0,3.0,6.0,2.0,0.0,la-liga,1920,0,2,0,1,0,2019,9
2019-09-15,Celta,Granada,0,2,A,0.0,1.0,A,,4.0,13.0,0.0,3.0,11.0,13.0,3.0,5.0,4.0,2.0,2.0,0.0,la-liga,1920,-2,2,0,0,1,2019,9
2019-09-15,Eibar,Espanol,1,2,A,0.0,0.0,D,,11.0,7.0,1.0,2.0,14.0,16.0,7.0,2.0,2.0,4.0,0.0,1.0,la-liga,1920,-1,3,0,0,1,2019,9
2019-09-15,Valladolid,Osasuna,1,1,D,0.0,0.0,D,,11.0,17.0,1.0,5.0,9.0,10.0,10.0,6.0,0.0,1.0,0.0,0.0,la-liga,1920,0,2,0,1,0,2019,9
2019-09-20,Osasuna,Betis,0,0,D,0.0,0.0,D,,12.0,7.0,6.0,2.0,15.0,9.0,9.0,4.0,1.0,2.0,0.0,0.0,la-liga,1920,0,0,0,1,0,2019,9
2019-09-21,Ath Madrid,Celta,0,0,D,0.0,0.0,D,,20.0,6.0,5.0,3.0,14.0,12.0,13.0,3.0,3.0,5.0,0.0,0.0,la-liga,1920,0,0,0,1,0,2019,9
2019-09-21,Granada,Barcelona,2,0,H,1.0,0.0,H,,9.0,8.0,4.0,1.0,22.0,12.0,4.0,5.0,3.0,2.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,9
2019-09-21,Levante,Eibar,0,0,D,0.0,0.0,D,,13.0,18.0,4.0,4.0,9.0,11.0,6.0,7.0,0.0,2.0,0.0,0.0,la-liga,1920,0,0,0,1,0,2019,9
2019-09-21,Villarreal,Valladolid,2,0,H,0.0,0.0,D,,18.0,7.0,6.0,3.0,12.0,8.0,4.0,8.0,2.0,1.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,9
2019-09-22,Ath Bilbao,Alaves,2,0,H,1.0,0.0,H,,13.0,5.0,4.0,1.0,11.0,19.0,3.0,2.0,1.0,4.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,9
2019-09-22,Espanol,Sociedad,1,3,A,0.0,2.0,A,,17.0,10.0,3.0,5.0,7.0,12.0,5.0,7.0,1.0,0.0,0.0,0.0,la-liga,1920,-2,4,0,0,1,2019,9
2019-09-22,Getafe,Mallorca,4,2,H,2.0,0.0,H,,14.0,7.0,5.0,3.0,15.0,17.0,7.0,2.0,4.0,5.0,0.0,0.0,la-liga,1920,2,6,1,0,0,2019,9
2019-09-22,Sevilla,Real Madrid,0,1,A,0.0,0.0,D,,9.0,7.0,0.0,4.0,16.0,15.0,9.0,6.0,3.0,2.0,0.0,0.0,la-liga,1920,-1,1,0,0,1,2019,9
2019-09-22,Valencia,Leganes,1,1,D,1.0,1.0,D,,13.0,13.0,4.0,4.0,14.0,23.0,6.0,6.0,3.0,4.0,0.0,0.0,la-liga,1920,0,2,0,1,0,2019,9
2019-09-24,Barcelona,Villarreal,2,1,H,2.0,1.0,H,,8.0,11.0,4.0,3.0,4.0,13.0,6.0,5.0,4.0,2.0,0.0,0.0,la-liga,1920,1,3,1,0,0,2019,9
2019-09-24,Betis,Levante,3,1,H,1.0,1.0,D,,17.0,17.0,5.0,3.0,11.0,11.0,5.0,2.0,2.0,2.0,0.0,0.0,la-liga,1920,2,4,1,0,0,2019,9
2019-09-24,Valladolid,Granada,1,1,D,1.0,1.0,D,,9.0,6.0,5.0,4.0,21.0,18.0,6.0,3.0,3.0,2.0,0.0,0.0,la-liga,1920,0,2,0,1,0,2019,9
2019-09-25,Leganes,Ath Bilbao,1,1,D,0.0,0.0,D,,7.0,9.0,3.0,2.0,11.0,12.0,4.0,5.0,0.0,1.0,0.0,0.0,la-liga,1920,0,2,0,1,0,2019,9
2019-09-25,Mallorca,Ath Madrid,0,2,A,0.0,1.0,A,,9.0,13.0,3.0,3.0,8.0,15.0,8.0,5.0,3.0,5.0,0.0,1.0,la-liga,1920,-2,2,0,0,1,2019,9
2019-09-25,Real Madrid,Osasuna,2,0,H,1.0,0.0,H,,15.0,4.0,4.0,0.0,13.0,13.0,7.0,5.0,2.0,2.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,9
2019-09-25,Valencia,Getafe,3,3,D,3.0,1.0,H,,8.0,18.0,4.0,5.0,14.0,26.0,4.0,5.0,1.0,4.0,0.0,0.0,la-liga,1920,0,6,0,1,0,2019,9
2019-09-26,Celta,Espanol,1,1,D,0.0,0.0,D,,14.0,10.0,3.0,4.0,5.0,17.0,6.0,4.0,2.0,5.0,0.0,0.0,la-liga,1920,0,2,0,1,0,2019,9
2019-09-26,Eibar,Sevilla,3,2,H,0.0,2.0,A,,11.0,7.0,4.0,4.0,11.0,19.0,3.0,1.0,3.0,4.0,0.0,0.0,la-liga,1920,1,5,1,0,0,2019,9
2019-09-26,Sociedad,Alaves,3,0,H,3.0,0.0,H,,21.0,5.0,7.0,0.0,7.0,20.0,5.0,3.0,1.0,4.0,0.0,1.0,la-liga,1920,3,3,1,0,0,2019,9
2019-09-27,Villarreal,Betis,5,1,H,1.0,0.0,H,,17.0,11.0,10.0,6.0,13.0,8.0,3.0,7.0,2.0,2.0,0.0,0.0,la-liga,1920,4,6,1,0,0,2019,9
2019-09-28,Ath Bilbao,Valencia,0,1,A,0.0,1.0,A,,14.0,10.0,3.0,6.0,14.0,12.0,7.0,7.0,2.0,5.0,0.0,0.0,la-liga,1920,-1,1,0,0,1,2019,9
2019-09-28,Ath Madrid,Real Madrid,0,0,D,0.0,0.0,D,,7.0,14.0,1.0,3.0,14.0,14.0,5.0,7.0,1.0,2.0,0.0,0.0,la-liga,1920,0,0,0,1,0,2019,9
2019-09-28,Getafe,Barcelona,0,2,A,0.0,1.0,A,,8.0,10.0,1.0,6.0,23.0,17.0,4.0,1.0,4.0,4.0,0.0,1.0,la-liga,1920,-2,2,0,0,1,2019,9
2019-09-28,Granada,Leganes,1,0,H,1.0,0.0,H,,11.0,15.0,4.0,6.0,19.0,12.0,8.0,3.0,3.0,4.0,0.0,0.0,la-liga,1920,1,1,1,0,0,2019,9
2019-09-29,Alaves,Mallorca,2,0,H,0.0,0.0,D,,11.0,5.0,6.0,1.0,16.0,14.0,4.0,1.0,2.0,3.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,9
2019-09-29,Eibar,Celta,2,0,H,0.0,0.0,D,,7.0,3.0,3.0,2.0,17.0,15.0,6.0,5.0,3.0,1.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,9
2019-09-29,Espanol,Valladolid,0,2,A,0.0,1.0,A,,16.0,9.0,2.0,6.0,16.0,13.0,4.0,3.0,2.0,0.0,1.0,0.0,la-liga,1920,-2,2,0,0,1,2019,9
2019-09-29,Levante,Osasuna,1,1,D,1.0,0.0,H,,10.0,18.0,5.0,3.0,12.0,12.0,7.0,11.0,6.0,0.0,1.0,0.0,la-liga,1920,0,2,0,1,0,2019,9
2019-09-29,Sevilla,Sociedad,3,2,H,1.0,1.0,D,,21.0,5.0,8.0,2.0,9.0,8.0,7.0,0.0,1.0,1.0,0.0,0.0,la-liga,1920,1,5,1,0,0,2019,9
2019-10-04,Betis,Eibar,1,1,D,0.0,1.0,A,,12.0,8.0,3.0,2.0,7.0,20.0,4.0,9.0,3.0,6.0,0.0,1.0,la-liga,1920,0,2,0,1,0,2019,10
2019-10-05,Leganes,Levante,1,2,A,0.0,1.0,A,,25.0,9.0,10.0,2.0,10.0,7.0,9.0,4.0,3.0,5.0,0.0,0.0,la-liga,1920,-1,3,0,0,1,2019,10
2019-10-05,Osasuna,Villarreal,2,1,H,0.0,1.0,A,,16.0,16.0,4.0,5.0,9.0,15.0,8.0,9.0,2.0,2.0,0.0,0.0,la-liga,1920,1,3,1,0,0,2019,10
2019-10-05,Real Madrid,Granada,4,2,H,2.0,0.0,H,,17.0,8.0,10.0,5.0,12.0,18.0,6.0,2.0,4.0,5.0,0.0,0.0,la-liga,1920,2,6,1,0,0,2019,10
2019-10-05,Valencia,Alaves,2,1,H,1.0,0.0,H,,11.0,10.0,3.0,4.0,7.0,16.0,4.0,7.0,1.0,3.0,0.0,0.0,la-liga,1920,1,3,1,0,0,2019,10
2019-10-06,Barcelona,Sevilla,4,0,H,3.0,0.0,H,,15.0,16.0,8.0,4.0,10.0,12.0,7.0,10.0,5.0,3.0,2.0,0.0,la-liga,1920,4,4,1,0,0,2019,10
2019-10-06,Celta,Ath Bilbao,1,0,H,0.0,0.0,D,,13.0,6.0,2.0,2.0,8.0,20.0,6.0,4.0,0.0,5.0,0.0,0.0,la-liga,1920,1,1,1,0,0,2019,10
2019-10-06,Mallorca,Espanol,2,0,H,1.0,0.0,H,,9.0,11.0,3.0,3.0,11.0,11.0,2.0,4.0,1.0,3.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,10
2019-10-06,Sociedad,Getafe,1,2,A,1.0,0.0,H,,6.0,13.0,3.0,4.0,20.0,15.0,3.0,8.0,2.0,4.0,1.0,0.0,la-liga,1920,-1,3,0,0,1,2019,10
2019-10-06,Valladolid,Ath Madrid,0,0,D,0.0,0.0,D,,5.0,9.0,1.0,1.0,15.0,14.0,3.0,4.0,6.0,4.0,0.0,0.0,la-liga,1920,0,0,0,1,0,2019,10
2019-10-18,Granada,Osasuna,1,0,H,1.0,0.0,H,,6.0,9.0,2.0,4.0,12.0,17.0,2.0,7.0,2.0,8.0,0.0,1.0,la-liga,1920,1,1,1,0,0,2019,10
2019-10-19,Ath Madrid,Valencia,1,1,D,1.0,0.0,H,,15.0,11.0,4.0,3.0,18.0,12.0,2.0,4.0,2.0,1.0,0.0,1.0,la-liga,1920,0,2,0,1,0,2019,10
2019-10-19,Eibar,Barcelona,0,3,A,0.0,1.0,A,,5.0,9.0,0.0,4.0,16.0,14.0,2.0,2.0,5.0,0.0,0.0,0.0,la-liga,1920,-3,3,0,0,1,2019,10
2019-10-19,Getafe,Leganes,2,0,H,0.0,0.0,D,,5.0,7.0,2.0,3.0,17.0,19.0,2.0,3.0,1.0,4.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,10
2019-10-19,Mallorca,Real Madrid,1,0,H,1.0,0.0,H,,5.0,13.0,1.0,4.0,20.0,14.0,4.0,4.0,2.0,2.0,0.0,1.0,la-liga,1920,1,1,1,0,0,2019,10
2019-10-20,Alaves,Celta,2,0,H,0.0,0.0,D,,12.0,14.0,5.0,2.0,20.0,5.0,4.0,6.0,5.0,1.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,10
2019-10-20,Ath Bilbao,Valladolid,1,1,D,1.0,0.0,H,,19.0,9.0,7.0,3.0,12.0,9.0,3.0,4.0,2.0,3.0,0.0,0.0,la-liga,1920,0,2,0,1,0,2019,10
2019-10-20,Espanol,Villarreal,0,1,A,0.0,1.0,A,,18.0,11.0,3.0,5.0,11.0,14.0,7.0,3.0,2.0,1.0,0.0,0.0,la-liga,1920,-1,1,0,0,1,2019,10
2019-10-20,Sevilla,Levante,1,0,H,0.0,0.0,D,,19.0,12.0,5.0,5.0,10.0,11.0,9.0,1.0,2.0,2.0,0.0,0.0,la-liga,1920,1,1,1,0,0,2019,10
2019-10-20,Sociedad,Betis,3,1,H,2.0,1.0,H,,18.0,12.0,6.0,5.0,23.0,12.0,11.0,2.0,4.0,2.0,0.0,0.0,la-liga,1920,2,4,1,0,0,2019,10
2019-10-25,Villarreal,Alaves,4,1,H,1.0,0.0,H,,19.0,12.0,8.0,3.0,12.0,13.0,5.0,4.0,2.0,2.0,0.0,0.0,la-liga,1920,3,5,1,0,0,2019,10
2019-10-26,Ath Madrid,Ath Bilbao,2,0,H,1.0,0.0,H,,9.0,9.0,2.0,2.0,14.0,9.0,7.0,7.0,2.0,2.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,10
2019-10-26,Leganes,Mallorca,1,0,H,1.0,0.0,H,,9.0,9.0,3.0,1.0,19.0,13.0,4.0,5.0,4.0,1.0,0.0,0.0,la-liga,1920,1,1,1,0,0,2019,10
2019-10-26,Valladolid,Eibar,2,0,H,2.0,0.0,H,,8.0,13.0,4.0,3.0,13.0,13.0,4.0,3.0,1.0,2.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,10
2019-10-27,Celta,Sociedad,0,1,A,0.0,0.0,D,,9.0,9.0,1.0,4.0,20.0,12.0,3.0,7.0,5.0,2.0,1.0,0.0,la-liga,1920,-1,1,0,0,1,2019,10
2019-10-27,Granada,Betis,1,0,H,0.0,0.0,D,,13.0,12.0,3.0,0.0,13.0,8.0,4.0,2.0,3.0,4.0,0.0,0.0,la-liga,1920,1,1,1,0,0,2019,10
2019-10-27,Levante,Espanol,0,1,A,0.0,1.0,A,,7.0,14.0,3.0,3.0,10.0,26.0,4.0,7.0,2.0,3.0,0.0,0.0,la-liga,1920,-1,1,0,0,1,2019,10
2019-10-27,Osasuna,Valencia,3,1,H,1.0,1.0,D,,21.0,2.0,13.0,1.0,8.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,la-liga,1920,2,4,1,0,0,2019,10
2019-10-27,Sevilla,Getafe,2,0,H,0.0,0.0,D,,15.0,9.0,8.0,4.0,13.0,18.0,5.0,0.0,2.0,3.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,10
2019-10-29,Alaves,Ath Madrid,1,1,D,0.0,0.0,D,,11.0,9.0,3.0,3.0,23.0,16.0,4.0,1.0,3.0,3.0,0.0,0.0,la-liga,1920,0,2,0,1,0,2019,10
2019-10-29,Barcelona,Valladolid,5,1,H,3.0,1.0,H,,18.0,9.0,9.0,1.0,9.0,14.0,6.0,3.0,0.0,3.0,0.0,0.0,la-liga,1920,4,6,1,0,0,2019,10
2019-10-30,Ath Bilbao,Espanol,3,0,H,2.0,0.0,H,,7.0,12.0,5.0,5.0,13.0,20.0,2.0,5.0,0.0,1.0,0.0,0.0,la-liga,1920,3,3,1,0,0,2019,10
2019-10-30,Betis,Celta,2,1,H,1.0,0.0,H,,11.0,18.0,7.0,5.0,16.0,17.0,5.0,10.0,6.0,1.0,0.0,0.0,la-liga,1920,1,3,1,0,0,2019,10
2019-10-30,Real Madrid,Leganes,5,0,H,3.0,0.0,H,,22.0,5.0,11.0,3.0,12.0,12.0,8.0,3.0,1.0,5.0,0.0,0.0,la-liga,1920,5,5,1,0,0,2019,10
2019-10-30,Sociedad,Levante,1,2,A,0.0,2.0,A,,17.0,13.0,5.0,4.0,15.0,12.0,9.0,5.0,3.0,4.0,0.0,0.0,la-liga,1920,-1,3,0,0,1,2019,10
2019-10-30,Valencia,Sevilla,1,1,D,0.0,1.0,A,,10.0,10.0,3.0,1.0,12.0,17.0,6.0,1.0,6.0,3.0,0.0,0.0,la-liga,1920,0,2,0,1,0,2019,10
2019-10-31,Eibar,Villarreal,2,1,H,0.0,0.0,D,,25.0,9.0,8.0,2.0,11.0,12.0,8.0,3.0,0.0,3.0,0.0,0.0,la-liga,1920,1,3,1,0,0,2019,10
2019-10-31,Getafe,Granada,3,1,H,2.0,0.0,H,,8.0,10.0,3.0,2.0,22.0,11.0,2.0,3.0,5.0,5.0,0.0,0.0,la-liga,1920,2,4,1,0,0,2019,10
2019-10-31,Mallorca,Osasuna,2,2,D,1.0,0.0,H,,11.0,12.0,3.0,4.0,9.0,10.0,5.0,3.0,1.0,5.0,0.0,0.0,la-liga,1920,0,4,0,1,0,2019,10
2019-11-02,Espanol,Valencia,1,2,A,1.0,0.0,H,,13.0,11.0,4.0,4.0,20.0,14.0,5.0,5.0,0.0,1.0,0.0,0.0,la-liga,1920,-1,3,0,0,1,2019,11
2019-11-02,Levante,Barcelona,3,1,H,0.0,1.0,A,,9.0,9.0,3.0,6.0,9.0,13.0,2.0,3.0,1.0,6.0,0.0,0.0,la-liga,1920,2,4,1,0,0,2019,11
2019-11-02,Real Madrid,Betis,0,0,D,0.0,0.0,D,,22.0,13.0,7.0,3.0,11.0,17.0,9.0,4.0,2.0,4.0,0.0,0.0,la-liga,1920,0,0,0,1,0,2019,11
2019-11-02,Sevilla,Ath Madrid,1,1,D,1.0,0.0,H,,11.0,14.0,4.0,5.0,13.0,16.0,6.0,3.0,4.0,3.0,0.0,0.0,la-liga,1920,0,2,0,1,0,2019,11
2019-11-03,Celta,Getafe,0,1,A,0.0,1.0,A,,6.0,9.0,2.0,5.0,6.0,19.0,4.0,4.0,3.0,3.0,0.0,0.0,la-liga,1920,-1,1,0,0,1,2019,11
2019-11-03,Granada,Sociedad,1,2,A,1.0,1.0,D,,5.0,9.0,3.0,5.0,15.0,19.0,4.0,5.0,0.0,2.0,0.0,0.0,la-liga,1920,-1,3,0,0,1,2019,11
2019-11-03,Leganes,Eibar,1,2,A,1.0,1.0,D,,12.0,7.0,5.0,4.0,16.0,20.0,4.0,2.0,5.0,2.0,0.0,0.0,la-liga,1920,-1,3,0,0,1,2019,11
2019-11-03,Osasuna,Alaves,4,2,H,3.0,1.0,H,,19.0,11.0,6.0,3.0,13.0,17.0,5.0,1.0,4.0,2.0,0.0,0.0,la-liga,1920,2,6,1,0,0,2019,11
2019-11-03,Valladolid,Mallorca,3,0,H,1.0,0.0,H,,12.0,14.0,6.0,1.0,15.0,20.0,2.0,6.0,5.0,4.0,0.0,0.0,la-liga,1920,3,3,1,0,0,2019,11
2019-11-03,Villarreal,Ath Bilbao,0,0,D,0.0,0.0,D,,11.0,12.0,7.0,2.0,10.0,8.0,8.0,10.0,2.0,0.0,0.0,0.0,la-liga,1920,0,0,0,1,0,2019,11
2019-11-08,Sociedad,Leganes,1,1,D,0.0,0.0,D,,11.0,6.0,5.0,2.0,14.0,23.0,5.0,1.0,2.0,6.0,0.0,1.0,la-liga,1920,0,2,0,1,0,2019,11
2019-11-09,Alaves,Valladolid,3,0,H,2.0,0.0,H,,14.0,7.0,5.0,1.0,21.0,16.0,6.0,7.0,3.0,3.0,0.0,0.0,la-liga,1920,3,3,1,0,0,2019,11
2019-11-09,Barcelona,Celta,4,1,H,2.0,1.0,H,,10.0,6.0,7.0,5.0,18.0,14.0,2.0,2.0,4.0,1.0,0.0,0.0,la-liga,1920,3,5,1,0,0,2019,11
2019-11-09,Eibar,Real Madrid,0,4,A,0.0,3.0,A,,14.0,10.0,1.0,5.0,9.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,la-liga,1920,-4,4,0,0,1,2019,11
2019-11-09,Valencia,Granada,2,0,H,0.0,0.0,D,,12.0,13.0,4.0,1.0,11.0,15.0,7.0,4.0,0.0,5.0,0.0,0.0,la-liga,1920,2,2,1,0,0,2019,11
2019-11-10,Ath Bilbao,Levante,2,1,H,0.0,1.0,A,,23.0,8.0,10.0,2.0,13.0,13.0,10.0,2.0,3.0,2.0,0.0,0.0,la-liga,1920,1,3,1,0,0,2019,11
2019-11-10,Ath Madrid,Espanol,3,1,H,1.0,1.0,D,,18.0,10.0,5.0,1.0,12.0,15.0,9.0,2.0,2.0,2.0,0.0,0.0,la-liga,1920,2,4,1,0,0,2019,11
2019-11-10,Betis,Sevilla,1,2,A,1.0,1.0,D,,18.0,10.0,5.0,6.0,12.0,21.0,4.0,4.0,2.0,3.0,0.0,0.0,la-liga,1920,-1,3,0,0,1,2019,11
2019-11-10,Getafe,Osasuna,0,0,D,0.0,0.0,D,,14.0,4.0,5.0,1.0,15.0,16.0,9.0,5.0,2.0,4.0,0.0,0.0,la-liga,1920,0,0,0,1,0,2019,11
